filename,extension,relative_path,file_size_bytes,readable,width,height,aspect_ratio,mode,channels,format,sha256,anomalies,class_name,dataset_name,dataset_role,sample_id,mask_path
BACTERAILBLIGHT4_020.jpg,.jpg,Bacterialblight/BACTERAILBLIGHT4_020.jpg,35278,True,300,300,1.0,RGB,3,JPEG,27a6eea05a2e573ef6b9849711c6c8a2bc61f1da938aed6aac6126e5de85bace,,Bacterialblight,Sethy_Rice_Leaf_Disease,EXTERNAL_DATASET,SETHY_000283,D:\BTech Final Year Project\RiceSeg-5932 Complete Pixel-Level Segmentation Mas\RiceSeg-5932 Complete Pixel-Level Segmentation Mas\Rice_Leaf_Disease_Segmentation_Masks\mask-vesrion1\Bacterialblight\BACTERAILBLIGHT4_020.jpg
BACTERAILBLIGHT4_021.jpg,.jpg,Bacterialblight/BACTERAILBLIGHT4_021.jpg,27011,True,300,300,1.0,RGB,3,JPEG,e70ea1e79f5b498cf241b7b04040837387fbd3ed02d0f4ea464cb8b38ed4c3ae,,Bacterialblight,Sethy_Rice_Leaf_Disease,EXTERNAL_DATASET,SETHY_000284,D:\BTech Final Year Project\RiceSeg-5932 Complete Pixel-Level Segmentation Mas\RiceSeg-5932 Complete Pixel-Level Segmentation Mas\Rice_Leaf_Disease_Segmentation_Masks\mask-vesrion1\Bacterialblight\BACTERAILBLIGHT4_021.jpg
BACTERAILBLIGHT4_022.jpg,.jpg,Bacterialblight/BACTERAILBLIGHT4_022.jpg,28720,True,300,300,1.0,RGB,3,JPEG,e41c894eded0223eacb5c72e0bcee70432a44fa8865f0f43ab7e330eff9ad507,,Bacterialblight,Sethy_Rice_Leaf_Disease,EXTERNAL_DATASET,SETHY_000285,D:\BTech Final Year Project\RiceSeg-5932 Complete Pixel-Level Segmentation Mas\RiceSeg-5932 Complete Pixel-Level Segmentation Mas\Rice_Leaf_Disease_Segmentation_Masks\mask-vesrion1\Bacterialblight\BACTERAILBLIGHT4_022.jpg
BACTERAILBLIGHT4_023.jpg,.jpg,Bacterialblight/BACTERAILBLIGHT4_023.jpg,18222,True,300,300,1.0,RGB,3,JPEG,861443bd6f61f235703b971583b1953aab44ad226fe51d06541fe7a2a6272ca1,,Bacterialblight,Sethy_Rice_Leaf_Disease,EXTERNAL_DATASET,SETHY_000286,D:\BTech Final Year Project\RiceSeg-5932 Complete Pixel-Level Segmentation Mas\RiceSeg-5932 Complete Pixel-Level Segmentation Mas\Rice_Leaf_Disease_Segmentation_Masks\mask-vesrion1\Bacterialblight\BACTERAILBLIGHT4_023.jpg
BACTERAILBLIGHT4_024.jpg,.jpg,Bacterialblight/BACTERAILBLIGHT4_024.jpg,19761,True,300,300,1.0,RGB,3,JPEG,18706e2ab29f558951b653349b20a107ad1ed5ca1d3b257afaf20dab3104c21a,,Bacterialblight,Sethy_Rice_Leaf_Disease,EXTERNAL_DATASET,SETHY_000287,D:\BTech Final Year Project\RiceSeg-5932 Complete Pixel-Level Segmentation Mas\RiceSeg-5932 Complete Pixel-Level Segmentation Mas\Rice_Leaf_Disease_Segmentation_Masks\mask-vesrion1\Bacterialblight\BACTERAILBLIGHT4_024.jpg
BACTERAILBLIGHT4_025.jpg,.jpg,Bacterialblight/BACTERAILBLIGHT4_025.jpg,25412,True,300,300,1.0,RGB,3,JPEG,c6620440635d9f2a43a6037300585f935417dd8c2e4c8387cf99c23ccba9ffcc,,Bacterialblight,Sethy_Rice_Leaf_Disease,EXTERNAL_DATASET,SETHY_000288,D:\BTech Final Year Project\RiceSeg-5932 Complete Pixel-Level Segmentation Mas\RiceSeg-5932 Complete Pixel-Level Segmentation Mas\Rice_Leaf_Disease_Segmentation_Masks\mask-vesrion1\Bacterialblight\BACTERAILBLIGHT4_025.jpg
BACTERAILBLIGHT4_026.jpg,.jpg,Bacterialblight/BACTERAILBLIGHT4_026.jpg,30750,True,300,300,1.0,RGB,3,JPEG,110097ed2790c5576bc3cad9c75225228eb2168d7fc4042b7beb0843fcc33113,,Bacterialblight,Sethy_Rice_Leaf_Disease,EXTERNAL_DATASET,SETHY_000289,D:\BTech Final Year Project\RiceSeg-5932 Complete Pixel-Level Segmentation Mas\RiceSeg-5932 Complete Pixel-Level Segmentation Mas\Rice_Leaf_Disease_Segmentation_Masks\mask-vesrion1\Bacterialblight\BACTERAILBLIGHT4_026.jpg
BACTERAILBLIGHT4_027.jpg,.jpg,Bacterialblight/BACTERAILBLIGHT4_027.jpg,33266,True,300,300,1.0,RGB,3,JPEG,a0a268c3c8d91505e3ebd4e7a133f4e592a4beb04bf374706a5d60ba8a885a1c,,Bacterialblight,Sethy_Rice_Leaf_Disease,EXTERNAL_DATASET,SETHY_000290,D:\BTech Final Year Project\RiceSeg-5932 Complete Pixel-Level Segmentation Mas\RiceSeg-5932 Complete Pixel-Level Segmentation Mas\Rice_Leaf_Disease_Segmentation_Masks\mask-vesrion1\Bacterialblight\BACTERAILBLIGHT4_027.jpg
BACTERAILBLIGHT4_028.jpg,.jpg,Bacterialblight/BACTERAILBLIGHT4_028.jpg,32558,True,300,300,1.0,RGB,3,JPEG,c992a2c82c5ac1edc35aa8288a92f44ff7a8e482a17f2d036c8af6313af51fd7,,Bacterialblight,Sethy_Rice_Leaf_Disease,EXTERNAL_DATASET,SETHY_000291,D:\BTech Final Year Project\RiceSeg-5932 Complete Pixel-Level Segmentation Mas\RiceSeg-5932 Complete Pixel-Level Segmentation Mas\Rice_Leaf_Disease_Segmentation_Masks\mask-vesrion1\Bacterialblight\BACTERAILBLIGHT4_028.jpg
BACTERAILBLIGHT4_029.jpg,.jpg,Bacterialblight/BACTERAILBLIGHT4_029.jpg,34268,True,300,300,1.0,RGB,3,JPEG,b93d5fbe213fac9ef8aa4a04722348439aaf5d3625b70a9069df41e34250941f,,Bacterialblight,Sethy_Rice_Leaf_Disease,EXTERNAL_DATASET,SETHY_000292,D:\BTech Final Year Project\RiceSeg-5932 Complete Pixel-Level Segmentation Mas\RiceSeg-5932 Complete Pixel-Level Segmentation Mas\Rice_Leaf_Disease_Segmentation_Masks\mask-vesrion1\Bacterialblight\BACTERAILBLIGHT4_029.jpg
BACTERAILBLIGHT4_030.jpg,.jpg,Bacterialblight/BACTERAILBLIGHT4_030.jpg,27009,True,300,300,1.0,RGB,3,JPEG,77511657a14e5b75de78ba0775c7e54b5db98bc7d47616aa136ebcdd94d64ea8,,Bacterialblight,Sethy_Rice_Leaf_Disease,EXTERNAL_DATASET,SETHY_000293,D:\BTech Final Year Project\RiceSeg-5932 Complete Pixel-Level Segmentation Mas\RiceSeg-5932 Complete Pixel-Level Segmentation Mas\Rice_Leaf_Disease_Segmentation_Masks\mask-vesrion1\Bacterialblight\BACTERAILBLIGHT4_030.jpg
BACTERAILBLIGHT4_031.jpg,.jpg,Bacterialblight/BACTERAILBLIGHT4_031.jpg,28830,True,300,300,1.0,RGB,3,JPEG,996a58ff35b9c61216a44f189d2212e0c95c973aead5f6e687c3a78b5074c1b8,,Bacterialblight,Sethy_Rice_Leaf_Disease,EXTERNAL_DATASET,SETHY_000294,D:\BTech Final Year Project\RiceSeg-5932 Complete Pixel-Level Segmentation Mas\RiceSeg-5932 Complete Pixel-Level Segmentation Mas\Rice_Leaf_Disease_Segmentation_Masks\mask-vesrion1\Bacterialblight\BACTERAILBLIGHT4_031.jpg
BACTERAILBLIGHT4_032.jpg,.jpg,Bacterialblight/BACTERAILBLIGHT4_032.jpg,28400,True,300,300,1.0,RGB,3,JPEG,796588cc5ab8dc81d4a1b06b34a68f2b67fafb63f7ce00ec8c26eacdf62699c0,,Bacterialblight,Sethy_Rice_Leaf_Disease,EXTERNAL_DATASET,SETHY_000295,D:\BTech Final Year Project\RiceSeg-5932 Complete Pixel-Level Segmentation Mas\RiceSeg-5932 Complete Pixel-Level Segmentation Mas\Rice_Leaf_Disease_Segmentation_Masks\mask-vesrion1\Bacterialblight\BACTERAILBLIGHT4_032.jpg
BACTERAILBLIGHT4_033.jpg,.jpg,Bacterialblight/BACTERAILBLIGHT4_033.jpg,30541,True,300,300,1.0,RGB,3,JPEG,419beb908e8824fd5cbb46af416a743e350435426070921459bf4a4a39455017,,Bacterialblight,Sethy_Rice_Leaf_Disease,EXTERNAL_DATASET,SETHY_000296,D:\BTech Final Year Project\RiceSeg-5932 Complete Pixel-Level Segmentation Mas\RiceSeg-5932 Complete Pixel-Level Segmentation Mas\Rice_Leaf_Disease_Segmentation_Masks\mask-vesrion1\Bacterialblight\BACTERAILBLIGHT4_033.jpg
BACTERAILBLIGHT4_034.jpg,.jpg,Bacterialblight/BACTERAILBLIGHT4_034.jpg,29219,True,300,300,1.0,RGB,3,JPEG,b382c019efbbac6f9292c4d3305c4266fb07ec9cebe7d439ac26b2a70f9f5ab9,,Bacterialblight,Sethy_Rice_Leaf_Disease,EXTERNAL_DATASET,SETHY_000297,D:\BTech Final Year Project\RiceSeg-5932 Complete Pixel-Level Segmentation Mas\RiceSeg-5932 Complete Pixel-Level Segmentation Mas\Rice_Leaf_Disease_Segmentation_Masks\mask-vesrion1\Bacterialblight\BACTERAILBLIGHT4_034.jpg
BACTERAILBLIGHT4_035.jpg,.jpg,Bacterialblight/BACTERAILBLIGHT4_035.jpg,31068,True,300,300,1.0,RGB,3,JPEG,f9c2b5e685b01ad1a89d6cac1b7b1108fa053cc385a5175d302aaf733f945072,,Bacterialblight,Sethy_Rice_Leaf_Disease,EXTERNAL_DATASET,SETHY_000298,D:\BTech Final Year Project\RiceSeg-5932 Complete Pixel-Level Segmentation Mas\RiceSeg-5932 Complete Pixel-Level Segmentation Mas\Rice_Leaf_Disease_Segmentation_Masks\mask-vesrion1\Bacterialblight\BACTERAILBLIGHT4_035.jpg
BACTERAILBLIGHT4_036.jpg,.jpg,Bacterialblight/BACTERAILBLIGHT4_036.jpg,26564,True,300,300,1.0,RGB,3,JPEG,9ad1ef69010c3f6e867f3135094ece29c8b1677a9c9989253e64046d286d02b3,,Bacterialblight,Sethy_Rice_Leaf_Disease,EXTERNAL_DATASET,SETHY_000299,D:\BTech Final Year Project\RiceSeg-5932 Complete Pixel-Level Segmentation Mas\RiceSeg-5932 Complete Pixel-Level Segmentation Mas\Rice_Leaf_Disease_Segmentation_Masks\mask-vesrion1\Bacterialblight\BACTERAILBLIGHT4_036.jpg
BACTERAILBLIGHT4_037.jpg,.jpg,Bacterialblight/BACTERAILBLIGHT4_037.jpg,27261,True,300,300,1.0,RGB,3,JPEG,41083b14c253f1822bd6451dd595cfd9790e647576e52acddeb6da3a36717cd5,,Bacterialblight,Sethy_Rice_Leaf_Disease,EXTERNAL_DATASET,SETHY_000300,D:\BTech Final Year Project\RiceSeg-5932 Complete Pixel-Level Segmentation Mas\RiceSeg-5932 Complete Pixel-Level Segmentation Mas\Rice_Leaf_Disease_Segmentation_Masks\mask-vesrion1\Bacterialblight\BACTERAILBLIGHT4_037.jpg
BACTERAILBLIGHT4_038.jpg,.jpg,Bacterialblight/BACTERAILBLIGHT4_038.jpg,35497,True,300,300,1.0,RGB,3,JPEG,feb82a2c734304acbd71571d7c5e4df2e9a32d029c1572fb6855ebac6739f20a,,Bacterialblight,Sethy_Rice_Leaf_Disease,EXTERNAL_DATASET,SETHY_000301,D:\BTech Final Year Project\RiceSeg-5932 Complete Pixel-Level Segmentation Mas\RiceSeg-5932 Complete Pixel-Level Segmentation Mas\Rice_Leaf_Disease_Segmentation_Masks\mask-vesrion1\Bacterialblight\BACTERAILBLIGHT4_038.jpg
BACTERAILBLIGHT4_039.jpg,.jpg,Bacterialblight/BACTERAILBLIGHT4_039.jpg,38039,True,300,300,1.0,RGB,3,JPEG,3c31d940e7ca5f5baf3b27b0b30483acb0f9b3488725f1cc3915388aa87c8e4f,,Bacterialblight,Sethy_Rice_Leaf_Disease,EXTERNAL_DATASET,SETHY_000302,D:\BTech Final Year Project\RiceSeg-5932 Complete Pixel-Level Segmentation Mas\RiceSeg-5932 Complete Pixel-Level Segmentation Mas\Rice_Leaf_Disease_Segmentation_Masks\mask-vesrion1\Bacterialblight\BACTERAILBLIGHT4_039.jpg
BACTERAILBLIGHT4_040.jpg,.jpg,Bacterialblight/BACTERAILBLIGHT4_040.jpg,24093,True,300,300,1.0,RGB,3,JPEG,c7cc5c2ff7a7e16ab743a674498bb8ae306b6bda593613fc13aec33904b5dbe0,,Bacterialblight,Sethy_Rice_Leaf_Disease,EXTERNAL_DATASET,SETHY_000303,D:\BTech Final Year Project\RiceSeg-5932 Complete Pixel-Level Segmentation Mas\RiceSeg-5932 Complete Pixel-Level Segmentation Mas\Rice_Leaf_Disease_Segmentation_Masks\mask-vesrion1\Bacterialblight\BACTERAILBLIGHT4_040.jpg
BACTERAILBLIGHT4_041.jpg,.jpg,Bacterialblight/BACTERAILBLIGHT4_041.jpg,24716,True,300,300,1.0,RGB,3,JPEG,43c76f1de62ad6f3b368b29bef87d8cc1874df0f5857e833c3ac649ca7cc22be,,Bacterialblight,Sethy_Rice_Leaf_Disease,EXTERNAL_DATASET,SETHY_000304,D:\BTech Final Year Project\RiceSeg-5932 Complete Pixel-Level Segmentation Mas\RiceSeg-5932 Complete Pixel-Level Segmentation Mas\Rice_Leaf_Disease_Segmentation_Masks\mask-vesrion1\Bacterialblight\BACTERAILBLIGHT4_041.jpg
BACTERAILBLIGHT4_042.jpg,.jpg,Bacterialblight/BACTERAILBLIGHT4_042.jpg,20506,True,300,300,1.0,RGB,3,JPEG,6d9585ce41c0023eea4e8d8361086e4a8379b2cd873195cdc8f87a80dc98a662,,Bacterialblight,Sethy_Rice_Leaf_Disease,EXTERNAL_DATASET,SETHY_000305,D:\BTech Final Year Project\RiceSeg-5932 Complete Pixel-Level Segmentation Mas\RiceSeg-5932 Complete Pixel-Level Segmentation Mas\Rice_Leaf_Disease_Segmentation_Masks\mask-vesrion1\Bacterialblight\BACTERAILBLIGHT4_042.jpg
BACTERAILBLIGHT4_043.jpg,.jpg,Bacterialblight/BACTERAILBLIGHT4_043.jpg,21842,True,300,300,1.0,RGB,3,JPEG,ebb314615da151b55e8bd7e68f52e3cbc74e66d1f9a8f05c0bf0066283263da8,,Bacterialblight,Sethy_Rice_Leaf_Disease,EXTERNAL_DATASET,SETHY_000306,D:\BTech Final Year Project\RiceSeg-5932 Complete Pixel-Level Segmentation Mas\RiceSeg-5932 Complete Pixel-Level Segmentation Mas\Rice_Leaf_Disease_Segmentation_Masks\mask-vesrion1\Bacterialblight\BACTERAILBLIGHT4_043.jpg
BACTERAILBLIGHT4_044.jpg,.jpg,Bacterialblight/BACTERAILBLIGHT4_044.jpg,39060,True,300,300,1.0,RGB,3,JPEG,c7d55eabee845177ec4c6d35aff870ed677e16120be9c57b731ef09b2b56cd2c,,Bacterialblight,Sethy_Rice_Leaf_Disease,EXTERNAL_DATASET,SETHY_000307,D:\BTech Final Year Project\RiceSeg-5932 Complete Pixel-Level Segmentation Mas\RiceSeg-5932 Complete Pixel-Level Segmentation Mas\Rice_Leaf_Disease_Segmentation_Masks\mask-vesrion1\Bacterialblight\BACTERAILBLIGHT4_044.jpg
BACTERAILBLIGHT4_045.jpg,.jpg,Bacterialblight/BACTERAILBLIGHT4_045.jpg,41518,True,300,300,1.0,RGB,3,JPEG,3b3c8c6b60bbb21b742dda2e881bcea3c9e2da6ef8cfe96318d2a74b3eddab9f,,Bacterialblight,Sethy_Rice_Leaf_Disease,EXTERNAL_DATASET,SETHY_000308,D:\BTech Final Year Project\RiceSeg-5932 Complete Pixel-Level Segmentation Mas\RiceSeg-5932 Complete Pixel-Level Segmentation Mas\Rice_Leaf_Disease_Segmentation_Masks\mask-vesrion1\Bacterialblight\BACTERAILBLIGHT4_045.jpg
BACTERAILBLIGHT4_046.jpg,.jpg,Bacterialblight/BACTERAILBLIGHT4_046.jpg,31322,True,300,300,1.0,RGB,3,JPEG,811e07c6cb33e9a26ad58cca6bbfc83f1c5cdf92ca49f4bf144dccd9df456691,,Bacterialblight,Sethy_Rice_Leaf_Disease,EXTERNAL_DATASET,SETHY_000309,D:\BTech Final Year Project\RiceSeg-5932 Complete Pixel-Level Segmentation Mas\RiceSeg-5932 Complete Pixel-Level Segmentation Mas\Rice_Leaf_Disease_Segmentation_Masks\mask-vesrion1\Bacterialblight\BACTERAILBLIGHT4_046.jpg
BACTERAILBLIGHT4_047.jpg,.jpg,Bacterialblight/BACTERAILBLIGHT4_047.jpg,33394,True,300,300,1.0,RGB,3,JPEG,405db1228a26f60d5b70fe50b1d0583bb31c206a3ad91b2ed63c2d84ec279c1d,,Bacterialblight,Sethy_Rice_Leaf_Disease,EXTERNAL_DATASET,SETHY_000310,D:\BTech Final Year Project\RiceSeg-5932 Complete Pixel-Level Segmentation Mas\RiceSeg-5932 Complete Pixel-Level Segmentation Mas\Rice_Leaf_Disease_Segmentation_Masks\mask-vesrion1\Bacterialblight\BACTERAILBLIGHT4_047.jpg
BACTERAILBLIGHT4_048.jpg,.jpg,Bacterialblight/BACTERAILBLIGHT4_048.jpg,31148,True,300,300,1.0,RGB,3,JPEG,6b52e4da2e7c6eb7afc2e15d7ac6577e680a4c5195f52833ea42fe40ecea1928,,Bacterialblight,Sethy_Rice_Leaf_Disease,EXTERNAL_DATASET,SETHY_000311,D:\BTech Final Year Project\RiceSeg-5932 Complete Pixel-Level Segmentation Mas\RiceSeg-5932 Complete Pixel-Level Segmentation Mas\Rice_Leaf_Disease_Segmentation_Masks\mask-vesrion1\Bacterialblight\BACTERAILBLIGHT4_048.jpg
BACTERAILBLIGHT4_049.jpg,.jpg,Bacterialblight/BACTERAILBLIGHT4_049.jpg,33327,True,300,300,1.0,RGB,3,JPEG,52fa61c355b3c5e5cbdf93f4278c6e9a82c4fd56e3119773731d9d3bad1e200e,,Bacterialblight,Sethy_Rice_Leaf_Disease,EXTERNAL_DATASET,SETHY_000312,D:\BTech Final Year Project\RiceSeg-5932 Complete Pixel-Level Segmentation Mas\RiceSeg-5932 Complete Pixel-Level Segmentation Mas\Rice_Leaf_Disease_Segmentation_Masks\mask-vesrion1\Bacterialblight\BACTERAILBLIGHT4_049.jpg
BACTERAILBLIGHT4_050.jpg,.jpg,Bacterialblight/BACTERAILBLIGHT4_050.jpg,30206,True,300,300,1.0,RGB,3,JPEG,7ff3da15202c4273a8896f54d1870d48cb82075404d9633e7b3492b06b3303e1,,Bacterialblight,Sethy_Rice_Leaf_Disease,EXTERNAL_DATASET,SETHY_000313,D:\BTech Final Year Project\RiceSeg-5932 Complete Pixel-Level Segmentation Mas\RiceSeg-5932 Complete Pixel-Level Segmentation Mas\Rice_Leaf_Disease_Segmentation_Masks\mask-vesrion1\Bacterialblight\BACTERAILBLIGHT4_050.jpg
BACTERAILBLIGHT4_051.jpg,.jpg,Bacterialblight/BACTERAILBLIGHT4_051.jpg,32292,True,300,300,1.0,RGB,3,JPEG,60d5489dc76856a32c6ea3f44ed0b5138cc9e732e63a372728878cd7922cbefc,,Bacterialblight,Sethy_Rice_Leaf_Disease,EXTERNAL_DATASET,SETHY_000314,D:\BTech Final Year Project\RiceSeg-5932 Complete Pixel-Level Segmentation Mas\RiceSeg-5932 Complete Pixel-Level Segmentation Mas\Rice_Leaf_Disease_Segmentation_Masks\mask-vesrion1\Bacterialblight\BACTERAILBLIGHT4_051.jpg
BACTERAILBLIGHT4_052.jpg,.jpg,Bacterialblight/BACTERAILBLIGHT4_052.jpg,35831,True,300,300,1.0,RGB,3,JPEG,162feea8036e389e583e9d4828e5f0f4a4619e080f2b954910351c6f51460628,,Bacterialblight,Sethy_Rice_Leaf_Disease,EXTERNAL_DATASET,SETHY_000315,D:\BTech Final Year Project\RiceSeg-5932 Complete Pixel-Level Segmentation Mas\RiceSeg-5932 Complete Pixel-Level Segmentation Mas\Rice_Leaf_Disease_Segmentation_Masks\mask-vesrion1\Bacterialblight\BACTERAILBLIGHT4_052.jpg
BACTERAILBLIGHT4_053.jpg,.jpg,Bacterialblight/BACTERAILBLIGHT4_053.jpg,38315,True,300,300,1.0,RGB,3,JPEG,ac953e1863f5a207813f4c93e3390768fc82b7d2681693119bc75546b417b4a1,,Bacterialblight,Sethy_Rice_Leaf_Disease,EXTERNAL_DATASET,SETHY_000316,D:\BTech Final Year Project\RiceSeg-5932 Complete Pixel-Level Segmentation Mas\RiceSeg-5932 Complete Pixel-Level Segmentation Mas\Rice_Leaf_Disease_Segmentation_Masks\mask-vesrion1\Bacterialblight\BACTERAILBLIGHT4_053.jpg
BACTERAILBLIGHT4_054.jpg,.jpg,Bacterialblight/BACTERAILBLIGHT4_054.jpg,30269,True,300,300,1.0,RGB,3,JPEG,3d24de0c3d93bf73429d07c85ad0982ea356d3526223abc3317e8e81c09b3c51,,Bacterialblight,Sethy_Rice_Leaf_Disease,EXTERNAL_DATASET,SETHY_000317,D:\BTech Final Year Project\RiceSeg-5932 Complete Pixel-Level Segmentation Mas\RiceSeg-5932 Complete Pixel-Level Segmentation Mas\Rice_Leaf_Disease_Segmentation_Masks\mask-vesrion1\Bacterialblight\BACTERAILBLIGHT4_054.jpg
BACTERAILBLIGHT4_055.jpg,.jpg,Bacterialblight/BACTERAILBLIGHT4_055.jpg,32441,True,300,300,1.0,RGB,3,JPEG,87ce86345365fed8b1226fbbb141c42ca713220e9c7cbe8ec70db50b86275c9c,,Bacterialblight,Sethy_Rice_Leaf_Disease,EXTERNAL_DATASET,SETHY_000318,D:\BTech Final Year Project\RiceSeg-5932 Complete Pixel-Level Segmentation Mas\RiceSeg-5932 Complete Pixel-Level Segmentation Mas\Rice_Leaf_Disease_Segmentation_Masks\mask-vesrion1\Bacterialblight\BACTERAILBLIGHT4_055.jpg
BACTERAILBLIGHT4_056.jpg,.jpg,Bacterialblight/BACTERAILBLIGHT4_056.jpg,35341,True,300,300,1.0,RGB,3,JPEG,f66122f9744acf1b3bbdd156284593a476333fddc031585ee8d45fcbc5fe0577,,Bacterialblight,Sethy_Rice_Leaf_Disease,EXTERNAL_DATASET,SETHY_000319,D:\BTech Final Year Project\RiceSeg-5932 Complete Pixel-Level Segmentation Mas\RiceSeg-5932 Complete Pixel-Level Segmentation Mas\Rice_Leaf_Disease_Segmentation_Masks\mask-vesrion1\Bacterialblight\BACTERAILBLIGHT4_056.jpg
BACTERAILBLIGHT4_057.jpg,.jpg,Bacterialblight/BACTERAILBLIGHT4_057.jpg,37564,True,300,300,1.0,RGB,3,JPEG,809b66009abe0bf7908daf2f910348c35f1854f8307d79df29b14c9144bfb30e,,Bacterialblight,Sethy_Rice_Leaf_Disease,EXTERNAL_DATASET,SETHY_000320,D:\BTech Final Year Project\RiceSeg-5932 Complete Pixel-Level Segmentation Mas\RiceSeg-5932 Complete Pixel-Level Segmentation Mas\Rice_Leaf_Disease_Segmentation_Masks\mask-vesrion1\Bacterialblight\BACTERAILBLIGHT4_057.jpg
BACTERAILBLIGHT4_058.jpg,.jpg,Bacterialblight/BACTERAILBLIGHT4_058.jpg,27415,True,300,300,1.0,RGB,3,JPEG,3d4cf7c3363e8b7f47fb528da68102706be2fd6fd3aaab0a81fe65bd550b576b,,Bacterialblight,Sethy_Rice_Leaf_Disease,EXTERNAL_DATASET,SETHY_000321,D:\BTech Final Year Project\RiceSeg-5932 Complete Pixel-Level Segmentation Mas\RiceSeg-5932 Complete Pixel-Level Segmentation Mas\Rice_Leaf_Disease_Segmentation_Masks\mask-vesrion1\Bacterialblight\BACTERAILBLIGHT4_058.jpg
BACTERAILBLIGHT4_059.jpg,.jpg,Bacterialblight/BACTERAILBLIGHT4_059.jpg,29518,True,300,300,1.0,RGB,3,JPEG,00d44f321e8c2278fbdf3ccb2f51bdd3e43253f6bd04eedb08ac69787f8a40a0,,Bacterialblight,Sethy_Rice_Leaf_Disease,EXTERNAL_DATASET,SETHY_000322,D:\BTech Final Year Project\RiceSeg-5932 Complete Pixel-Level Segmentation Mas\RiceSeg-5932 Complete Pixel-Level Segmentation Mas\Rice_Leaf_Disease_Segmentation_Masks\mask-vesrion1\Bacterialblight\BACTERAILBLIGHT4_059.jpg
BACTERAILBLIGHT4_060.jpg,.jpg,Bacterialblight/BACTERAILBLIGHT4_060.jpg,44639,True,300,300,1.0,RGB,3,JPEG,c35ffd778b464e45106a78f40cb2f308b05c9e4cca77fb7b089a24f6179f1e6f,,Bacterialblight,Sethy_Rice_Leaf_Disease,EXTERNAL_DATASET,SETHY_000323,D:\BTech Final Year Project\RiceSeg-5932 Complete Pixel-Level Segmentation Mas\RiceSeg-5932 Complete Pixel-Level Segmentation Mas\Rice_Leaf_Disease_Segmentation_Masks\mask-vesrion1\Bacterialblight\BACTERAILBLIGHT4_060.jpg
BACTERAILBLIGHT4_061.jpg,.jpg,Bacterialblight/BACTERAILBLIGHT4_061.jpg,47594,True,300,300,1.0,RGB,3,JPEG,5011abda9d74b6838474fd78c3b5cc5aedde9da9fe252d9db34e5dbae85d6cbd,,Bacterialblight,Sethy_Rice_Leaf_Disease,EXTERNAL_DATASET,SETHY_000324,D:\BTech Final Year Project\RiceSeg-5932 Complete Pixel-Level Segmentation Mas\RiceSeg-5932 Complete Pixel-Level Segmentation Mas\Rice_Leaf_Disease_Segmentation_Masks\mask-vesrion1\Bacterialblight\BACTERAILBLIGHT4_061.jpg
BACTERAILBLIGHT4_062.jpg,.jpg,Bacterialblight/BACTERAILBLIGHT4_062.jpg,34446,True,300,300,1.0,RGB,3,JPEG,8c9f3b7502360dc5c324ee96417521fb3ef0fb866fd30beb3d5ca57d708a6ce3,,Bacterialblight,Sethy_Rice_Leaf_Disease,EXTERNAL_DATASET,SETHY_000325,D:\BTech Final Year Project\RiceSeg-5932 Complete Pixel-Level Segmentation Mas\RiceSeg-5932 Complete Pixel-Level Segmentation Mas\Rice_Leaf_Disease_Segmentation_Masks\mask-vesrion1\Bacterialblight\BACTERAILBLIGHT4_062.jpg
BACTERAILBLIGHT4_063.jpg,.jpg,Bacterialblight/BACTERAILBLIGHT4_063.jpg,36278,True,300,300,1.0,RGB,3,JPEG,d9dc41fea303ce63b07c0eccba14073520b6f4953d2b9ae4e80ff49180a4ac7a,,Bacterialblight,Sethy_Rice_Leaf_Disease,EXTERNAL_DATASET,SETHY_000326,D:\BTech Final Year Project\RiceSeg-5932 Complete Pixel-Level Segmentation Mas\RiceSeg-5932 Complete Pixel-Level Segmentation Mas\Rice_Leaf_Disease_Segmentation_Masks\mask-vesrion1\Bacterialblight\BACTERAILBLIGHT4_063.jpg
BACTERAILBLIGHT4_064.jpg,.jpg,Bacterialblight/BACTERAILBLIGHT4_064.jpg,28136,True,300,300,1.0,RGB,3,JPEG,6b8323921e0dd4f1775b5ece20d5baea70cc54a25c349314b0c993fc0b189f5e,,Bacterialblight,Sethy_Rice_Leaf_Disease,EXTERNAL_DATASET,SETHY_000327,D:\BTech Final Year Project\RiceSeg-5932 Complete Pixel-Level Segmentation Mas\RiceSeg-5932 Complete Pixel-Level Segmentation Mas\Rice_Leaf_Disease_Segmentation_Masks\mask-vesrion1\Bacterialblight\BACTERAILBLIGHT4_064.jpg
BACTERAILBLIGHT4_065.jpg,.jpg,Bacterialblight/BACTERAILBLIGHT4_065.jpg,29939,True,300,300,1.0,RGB,3,JPEG,7117c8b88c49ae094ed7dbed7031f2553469f1fc346bf66a066ec6b10297e878,,Bacterialblight,Sethy_Rice_Leaf_Disease,EXTERNAL_DATASET,SETHY_000328,D:\BTech Final Year Project\RiceSeg-5932 Complete Pixel-Level Segmentation Mas\RiceSeg-5932 Complete Pixel-Level Segmentation Mas\Rice_Leaf_Disease_Segmentation_Masks\mask-vesrion1\Bacterialblight\BACTERAILBLIGHT4_065.jpg
